OBJECTID,County,Acres,Install Type,Urban or Rural,Combined Class,Distance to Substation (Miles) GTET 100 Max Voltage,Percentile (GTET 100 Max Voltage),Substation Name GTET 100 Max Voltage,HIFLD ID (GTET 100 Max Voltage),Distance to Substation (Miles) GTET 200 Max Voltage,Percentile (GTET 200 Max Voltage),Substation Name GTET 200 Max Voltage,HIFLD ID (GTET 200 Max Voltage),Distance to Substation (Miles) CAISO,Percentile (CAISO),Substation CASIO Name,HIFLD ID (CAISO),Solar Technoeconomic Intersection,Shape__Area,Shape__Length
4375,Solano County,0.628749967628053,Parking,Urban,Parking - Urban,0.45844967468722,0 to 25th,Jameson,300993,0.69844176355465,0 to 25th,Unknown,310155,7.4573203290596,50th to 75th,Tulucay,304349,Within,2544.47107219696,204.345241511299
4376,Solano County,2.02458793246307,Parking,Urban,Parking - Urban,0.407858847404725,0 to 25th,Jameson,300993,0.538237814703287,0 to 25th,Unknown,310155,7.29982982866889,50th to 75th,Tulucay,304349,Within,8193.24008727074,379.410640710595
4377,Solano County,0.377629753213299,Parking,Urban,Parking - Urban,0.350730764612722,0 to 25th,Jameson,300993,0.735566970470549,0 to 25th,Unknown,310155,7.42627311165639,50th to 75th,Tulucay,304349,Within,1528.21926426888,188.843019899126
4378,Solano County,0.848721245347844,Rooftop,Urban,Rooftop - Urban,0.31143103843306,0 to 25th,Unknown,310155,0.31143103843306,0 to 25th,Unknown,310155,6.71941781586889,50th to 75th,Tulucay,304349,Within,3434.66647100449,304.647603430914
4379,Solano County,0.357609667383104,Parking,Urban,Parking - Urban,0.403416214252137,0 to 25th,Jameson,300993,1.00500431918204,0 to 25th,Unknown,310155,6.92829751832769,50th to 75th,Tulucay,304349,Within,1447.20050668716,221.065496797153
4380,Solano County,2.71003455870527,Rooftop,Urban,Rooftop - Urban,0.418515591070246,0 to 25th,Jameson,300993,1.02294318154375,0 to 25th,Unknown,310155,6.91265423738668,50th to 75th,Tulucay,304349,Within,10967.1117830276,587.334865962981
4381,Solano County,1.23316710256402,Rooftop,Urban,Rooftop - Urban,0.838155008487435,0 to 25th,Jameson,300993,1.51400309233543,0 to 25th,Unknown,310155,7.19124453060038,50th to 75th,Tulucay,304349,Within,4990.47395372391,304.075560080863
4382,Solano County,0.810825735061035,Parking,Urban,Parking - Urban,0.84769380305305,0 to 25th,Jameson,300993,1.49742797568294,0 to 25th,Unknown,310155,7.09808909431909,50th to 75th,Tulucay,304349,Within,3281.31113243103,272.445743524322
4383,Solano County,0.465895384515516,Parking,Urban,Parking - Urban,1.17908261428975,0 to 25th,Cordelia,301704,1.99783266976242,0 to 25th,Unknown,310155,7.5281497233694,50th to 75th,Tulucay,304349,Within,1885.41925191879,177.014392693634
4384,Solano County,0.391951237427228,Parking,Urban,Parking - Urban,1.15628076705122,0 to 25th,Cordelia,301704,2.04475926169422,0 to 25th,Unknown,310155,7.55508723343722,50th to 75th,Tulucay,304349,Within,1586.17661237717,159.803862815378
4385,Solano County,1.5585315775285,Parking,Urban,Parking - Urban,1.18881216974711,0 to 25th,Cordelia,301704,2.00010748424337,0 to 25th,Unknown,310155,7.48150471967788,50th to 75th,Tulucay,304349,Within,6307.17861413956,589.028427695188
4386,Solano County,1.95656915492984,Parking,Urban,Parking - Urban,1.09987522539529,0 to 25th,Cordelia,301704,2.08162760503488,0 to 25th,Unknown,310155,7.5748884258248,50th to 75th,Tulucay,304349,Within,7917.98335838318,393.296249794477
4387,Solano County,0.398602043520332,Parking,Urban,Parking - Urban,1.19709265200877,0 to 25th,Cordelia,301704,2.10248213805865,0 to 25th,Unknown,310155,7.53197029096161,50th to 75th,Tulucay,304349,Within,1613.09143781662,205.453474741817
4388,Solano County,12.7201314060147,Ground,Urban,Ground - Urban,0.968924537064394,0 to 25th,Hale,310059,4.49181427559536,25th to 50th,Unknown,310155,7.12252956917972,50th to 75th,Peabody,306191,Within,51476.7541966438,964.134309565043
4389,Solano County,8.11677089927305,Ground,Urban,Ground - Urban,0.291594519117881,0 to 25th,Hale,310059,4.13945308171472,25th to 50th,Unknown,310155,7.49450876317807,50th to 75th,Peabody,306191,Within,32847.5409178734,800.109621953758
4390,Solano County,2.23999668684127,Rooftop,Urban,Rooftop - Urban,1.08457443720741,0 to 25th,Hale,310059,4.98609032076446,25th to 50th,Unknown,310155,6.76788139108303,50th to 75th,Peabody,306191,Within,9064.98306512833,381.890811509703
4391,Solano County,3.4655772262791,Parking,Rural,Parking - Rural,1.18360277626366,0 to 25th,Cordelia,301704,2.99029581041247,0 to 25th,Unknown,310155,8.01641671242529,50th to 75th,Tulucay,304349,Within,14024.7685041428,494.89644802553
4392,Solano County,6.59308649812597,Rooftop,Urban,Rooftop - Urban,0.556564223107296,0 to 25th,Hale,310059,4.5331351979637,25th to 50th,Unknown,310155,7.13092251093636,50th to 75th,Peabody,306191,Within,26681.3808503151,681.948587138764
4393,Solano County,0.214300374363125,Rooftop,Urban,Rooftop - Urban,1.70066230867716,25th to 50th,Hale,310059,5.66577080100838,25th to 50th,Unknown,310155,6.14065813088101,50th to 75th,Peabody,306191,Within,867.246315479279,140.936333413383
4394,Solano County,0.27825795482831,Rooftop,Urban,Rooftop - Urban,1.74288659473317,25th to 50th,Hale,310059,5.71504463556273,25th to 50th,Unknown,310155,6.07676970553865,50th to 75th,Peabody,306191,Within,1126.07439470291,184.478535024996
4395,Solano County,0.197305362915658,Rooftop,Urban,Rooftop - Urban,1.73020114780779,25th to 50th,Hale,310059,5.71504984400621,25th to 50th,Unknown,310155,6.09136982011734,50th to 75th,Peabody,306191,Within,798.469661235809,130.680367126657
4396,Solano County,0.310883048028324,Rooftop,Urban,Rooftop - Urban,1.80514463967142,25th to 50th,Hale,310059,5.78758602285724,25th to 50th,Unknown,310155,6.00399493612455,50th to 75th,Peabody,306191,Within,1258.1039891243,188.122025640148
4397,Solano County,0.184143812320214,Rooftop,Urban,Rooftop - Urban,1.77032949734183,25th to 50th,Hale,310059,5.7608015579425,25th to 50th,Unknown,310155,6.04449997840314,50th to 75th,Peabody,306191,Within,745.206700325012,129.761100440234
4398,Solano County,2.16146778373604,Rooftop,Urban,Rooftop - Urban,1.08672479542717,0 to 25th,Hale,310059,5.14746420531492,25th to 50th,Unknown,310155,6.61286643094452,50th to 75th,Peabody,306191,Within,8747.18490886688,385.991497005364
4399,Solano County,4.5918013567785,Parking,Urban,Parking - Urban,0.528451822751653,0 to 25th,Hale,310059,4.65720215567486,25th to 50th,Unknown,310155,7.04022521433095,50th to 75th,Peabody,306191,Within,18582.424803257,931.442013607889
4400,Solano County,2.63562896570207,Parking,Rural,Parking - Rural,1.26081814356802,0 to 25th,Hale,310059,3.32993038057564,25th to 50th,Unknown,310155,8.00509097248173,50th to 75th,Tulucay,304349,Within,10666.0424208641,454.536202990107
4401,Solano County,0.270014402556722,Parking,Urban,Parking - Urban,3.41490362745634,50th to 75th,Hale,310059,4.64792813957427,25th to 50th,Peabody,306191,4.64792813957427,25th to 50th,Peabody,306191,Within,1092.71382951736,170.187013415152
4402,Solano County,0.44165857880385,Parking,Urban,Parking - Urban,3.46941135465998,50th to 75th,Hale,310059,4.55297646003341,25th to 50th,Peabody,306191,4.55297646003341,25th to 50th,Peabody,306191,Within,1787.33600711823,172.394170524607
4403,Solano County,0.822009697655166,Parking,Urban,Parking - Urban,3.09015287999136,50th to 75th,Hale,310059,4.77840791863878,25th to 50th,Peabody,306191,4.77840791863878,25th to 50th,Peabody,306191,Within,3326.56840848923,231.266257690819
4404,Solano County,2.3342124559412,Rooftop,Urban,Rooftop - Urban,1.62791518470431,25th to 50th,Hale,310059,5.82501353948489,25th to 50th,Unknown,310155,5.93974548259336,50th to 75th,Peabody,306191,Within,9446.25950050354,386.860025747515
4405,Solano County,0.484116008794762,Parking,Urban,Parking - Urban,3.0980137040647,50th to 75th,Hale,310059,4.62355488368617,25th to 50th,Peabody,306191,4.62355488368617,25th to 50th,Peabody,306191,Within,1959.15582180023,180.734513572348
4406,Solano County,1.64561337109298,Parking,Urban,Parking - Urban,3.32906995899444,50th to 75th,Hale,310059,4.26119081843599,25th to 50th,Peabody,306191,4.26119081843599,25th to 50th,Peabody,306191,Within,6659.58800125122,447.462197973677
4407,Solano County,1.90825126442872,Parking,Urban,Parking - Urban,2.91107884656777,50th to 75th,Hale,310059,4.80406361114051,25th to 50th,Peabody,306191,4.80406361114051,25th to 50th,Peabody,306191,Within,7722.46358203888,370.855747085745
4408,Solano County,2.00412674346727,Rooftop,Urban,Rooftop - Urban,1.72398428596384,25th to 50th,Peabody,306191,1.72398428596384,0 to 25th,Peabody,306191,1.72398428596384,0 to 25th,Peabody,306191,Within,8110.44635677338,411.226778368207
4409,Solano County,1.12329324677237,Parking,Urban,Parking - Urban,3.54892504976929,50th to 75th,Hale,310059,4.41476825387147,25th to 50th,Peabody,306191,4.41476825387147,25th to 50th,Peabody,306191,Within,4545.81998109818,391.522331732865
4410,Solano County,0.690230918162725,Parking,Urban,Parking - Urban,3.62648750738013,50th to 75th,Hale,310059,4.41540719423753,25th to 50th,Peabody,306191,4.41540719423753,25th to 50th,Peabody,306191,Within,2793.278008461,216.863981284962
4411,Solano County,0.187410440613336,Parking,Urban,Parking - Urban,3.68918549364812,50th to 75th,Hale,310059,4.36964921735879,25th to 50th,Peabody,306191,4.36964921735879,25th to 50th,Peabody,306191,Within,758.426335334778,141.507469310194
4412,Solano County,1.83116657735001,Parking,Urban,Parking - Urban,3.20919143645158,50th to 75th,Peabody,306191,3.20919143645158,25th to 50th,Peabody,306191,3.20919143645158,25th to 50th,Peabody,306191,Within,7410.49639749527,343.697943026408
4413,Solano County,1.46355857444618,Parking,Urban,Parking - Urban,1.82621580425034,25th to 50th,Peabody,306191,1.82621580425034,0 to 25th,Peabody,306191,1.82621580425034,0 to 25th,Peabody,306191,Within,5922.84369325638,409.534505581096
4414,Solano County,1.07239783737768,Parking,Urban,Parking - Urban,1.77635198037148,25th to 50th,Peabody,306191,1.77635198037148,0 to 25th,Peabody,306191,1.77635198037148,0 to 25th,Peabody,306191,Within,4339.85678005219,465.271108929875
4415,Solano County,4.58270125329509,Rooftop,Urban,Rooftop - Urban,3.4849094352767,50th to 75th,Peabody,306191,3.4849094352767,25th to 50th,Peabody,306191,3.4849094352767,25th to 50th,Peabody,306191,Within,18545.598464489,565.941882566843
4416,Solano County,2.00999424547634,Parking,Urban,Parking - Urban,0.597465237083917,0 to 25th,Peabody,306191,0.597465237083917,0 to 25th,Peabody,306191,0.597465237083917,0 to 25th,Peabody,306191,Within,8134.19056367874,365.735820929334
4417,Solano County,1.95851132814397,Ground,Urban,Ground - Urban,0.144842113999103,0 to 25th,Peabody,306191,0.144842113999103,0 to 25th,Peabody,306191,0.144842113999103,0 to 25th,Peabody,306191,Within,7925.84564876556,354.138965406273
4418,Solano County,6.68117533141324,Ground,Urban,Ground - Urban,1.0477002034042,0 to 25th,Peabody,306191,1.0477002034042,0 to 25th,Peabody,306191,1.0477002034042,0 to 25th,Peabody,306191,Within,27037.8529200554,649.748461141261
4419,Solano County,7.72730196076902,Ground,Urban,Ground - Urban,2.07953059702352,25th to 50th,Vacaville,301279,2.75265980370798,0 to 25th,Peabody,306191,2.75265980370798,25th to 50th,Peabody,306191,Within,31271.4045982361,715.138290176923
4420,Solano County,3.255933308385,Ground,Urban,Ground - Urban,0.362878206290942,0 to 25th,Vacaville,301279,4.46507364025857,25th to 50th,Peabody,306191,4.46507364025857,25th to 50th,Peabody,306191,Within,13176.3506503105,474.56451039222
4421,Solano County,1.82353965939823,Rooftop,Urban,Rooftop - Urban,0.295968330838139,0 to 25th,Vacaville,301279,4.68965927227403,25th to 50th,Peabody,306191,4.68965927227403,25th to 50th,Peabody,306191,Within,7379.63855171204,390.752464096411
4422,Solano County,2.45605116116022,Ground,Urban,Ground - Urban,0.503313459140711,0 to 25th,Vacaville,301279,3.9753628881356,25th to 50th,Amerigas,309387,3.93092659565517,25th to 50th,Vaca-Dixon & Gc Yard,303398,Within,9939.34808397293,502.788869654324
4423,Solano County,2.78568078377888,Rooftop,Urban,Rooftop - Urban,1.05669875949094,0 to 25th,Vacaville,301279,3.54483712120028,25th to 50th,Amerigas,309387,3.48804812043831,25th to 50th,Vaca-Dixon & Gc Yard,303398,Within,11273.2930364609,435.009217487589
4424,Solano County,2.98019731589097,Rooftop,Urban,Rooftop - Urban,1.17700399623224,0 to 25th,Vacaville,301279,3.42124475174452,25th to 50th,Amerigas,309387,3.36309849929996,25th to 50th,Vaca-Dixon & Gc Yard,303398,Within,12060.4747447968,486.975078850216
4425,Solano County,1.94150910702557,Rooftop,Urban,Rooftop - Urban,2.0006497540166,25th to 50th,Vacaville Tap,302474,2.28633001872527,0 to 25th,Amerigas,309387,2.22873445617855,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,7857.04366922379,375.871953995654
4426,Solano County,0.549232443460552,Parking,Urban,Parking - Urban,2.02529891342685,25th to 50th,Vacaville Tap,302474,2.13990504808767,0 to 25th,Amerigas,309387,2.07301738218754,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,2222.66917228699,272.7534142949
4427,Solano County,2.12165450415126,Parking,Urban,Parking - Urban,1.3386664470643,0 to 25th,Amerigas,309387,1.3386664470643,0 to 25th,Amerigas,309387,1.28838447887902,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,8586.06792879105,499.854205421844
4428,Solano County,24.1512355540219,Ground,Urban,Ground - Urban,1.19372010492696,0 to 25th,Vacaville Tap,302474,1.70539485347878,0 to 25th,Amerigas,309387,1.69630651304873,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,97736.981584549,1241.00925119173
4429,Solano County,3.75141451077889,Parking,Urban,Parking - Urban,1.25231955379119,0 to 25th,Vacaville Tap,302474,1.57985087293263,0 to 25th,Amerigas,309387,1.56786818067776,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,15181.5170063972,648.564368681759
4430,Solano County,4.3323124826861,Parking,Urban,Parking - Urban,1.2014264059292,0 to 25th,Amerigas,309387,1.2014264059292,0 to 25th,Amerigas,309387,1.15480515677774,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,17532.3437027931,559.679519820476
4431,Solano County,10.6393599489196,Rooftop,Urban,Rooftop - Urban,0.91669319988953,0 to 25th,Vacaville Tap,302474,2.31106887200774,0 to 25th,Amerigas,309387,2.3477722645427,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,43056.1392431259,830.82735234098
4432,Solano County,1.06390866941581,Parking,Urban,Parking - Urban,1.31147153691055,0 to 25th,Amerigas,309387,1.31147153691055,0 to 25th,Amerigas,309387,1.28738605569755,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,4305.50093984604,258.179088833758
4433,Solano County,7.4949238377045,Rooftop,Urban,Rooftop - Urban,0.497248626906823,0 to 25th,Vacaville Tap,302474,1.46962426225226,0 to 25th,Amerigas,309387,1.55488803657315,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,30331.0254750252,864.674896845746
4434,Solano County,8.39202232469167,Ground,Urban,Ground - Urban,0.177993865578131,0 to 25th,Vacaville Tap,302474,2.14058152118889,0 to 25th,Amerigas,309387,2.2320838129233,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,33961.4346523285,806.227978624936
4435,Solano County,7.92999510938408,Ground,Urban,Ground - Urban,0.472291305736223,0 to 25th,Vacaville Tap,302474,1.53119863420259,0 to 25th,Amerigas,309387,1.66184711532835,0 to 25th,Vaca-Dixon & Gc Yard,303398,Within,32091.6295661926,835.68466982365
4436,Solano County,18.3354344246344,Ground,Rural,Ground - Rural,0.466657675360188,0 to 25th,Amerigas,309387,0.466657675360188,0 to 25th,Amerigas,309387,0.638262347620055,0 to 25th,Vaca-Dixon & Gc Yard,303398,Outside,74201.1978526115,1081.00184872216
4437,Solano County,0.342333493785638,Parking,Rural,Parking - Rural,5.3285990567769,50th to 75th,Calpeak Power Vaca Dixon 1,305757,5.3285990567769,25th to 50th,Calpeak Power Vaca Dixon 1,305757,5.52783571319643,50th to 75th,Vaca-Dixon & Gc Yard,303398,Outside,1385.37996149063,149.426271124103
4438,Solano County,1.02715227029402,Rooftop,Rural,Rooftop - Rural,5.38389172680227,50th to 75th,Calpeak Power Vaca Dixon 1,305757,5.38389172680227,25th to 50th,Calpeak Power Vaca Dixon 1,305757,5.5851146200875,50th to 75th,Vaca-Dixon & Gc Yard,303398,Outside,4156.75373458862,302.945869519418
4439,Solano County,0.405248395647479,Parking,Rural,Parking - Rural,5.27467599628647,50th to 75th,Calpeak Power Vaca Dixon 1,305757,5.27467599628647,25th to 50th,Calpeak Power Vaca Dixon 1,305757,5.4742231413753,50th to 75th,Vaca-Dixon & Gc Yard,303398,Outside,1639.99013614655,448.134748647913
4440,Solano County,0.397837590843551,Parking,Rural,Parking - Rural,5.30304566431594,50th to 75th,Calpeak Power Vaca Dixon 1,305757,5.30304566431594,25th to 50th,Calpeak Power Vaca Dixon 1,305757,5.50576834440984,50th to 75th,Vaca-Dixon & Gc Yard,303398,Outside,1609.99796819687,228.18494521667
4441,Solano County,4.9015464344243,Ground,Urban,Ground - Urban,6.15379435084069,50th to 75th,Calpeak Power Vaca Dixon 1,305757,6.15379435084069,50th to 75th,Calpeak Power Vaca Dixon 1,305757,6.3872761127779,50th to 75th,Vaca-Dixon & Gc Yard,303398,Within,19835.9353470802,599.254958173675
4442,Solano County,0.842760399868473,Rooftop,Urban,Rooftop - Urban,6.7951556289946,75th to 100th,Calpeak Power Vaca Dixon 1,305757,6.7951556289946,50th to 75th,Calpeak Power Vaca Dixon 1,305757,7.07808228856247,50th to 75th,Vaca-Dixon & Gc Yard,303398,Within,3410.53550624847,356.345932035119
4443,Solano County,2.88235883361614,Ground,Urban,Ground - Urban,6.85883222884737,75th to 100th,Calpeak Power Vaca Dixon 1,305757,6.85883222884737,50th to 75th,Calpeak Power Vaca Dixon 1,305757,7.03335239165214,50th to 75th,Davis,303400,Within,11664.5394525528,432.204810036667
4444,Solano County,58.1020333006522,Ground,Rural,Ground - Rural,1.63530203974817,25th to 50th,Davis,303400,12.2331965843595,75th to 100th,Calpeak Power Vaca Dixon 1,305757,1.63530203974817,0 to 25th,Davis,303400,Outside,235134.361454964,2119.62018014435
4445,Sonoma County,1.07676238181334,Parking,Urban,Parking - Urban,2.69460768704185,25th to 50th,Corona,306474,3.78996039116262,25th to 50th,Lakeville,304694,3.78996039116262,25th to 50th,Lakeville,304694,Within,4357.51961231232,265.571697522841
4446,Sonoma County,0.524558022041295,Rooftop,Urban,Rooftop - Urban,1.55279997000316,25th to 50th,Lakeville,304694,1.55279997000316,0 to 25th,Lakeville,304694,1.55279997000316,0 to 25th,Lakeville,304694,Within,2122.81957101822,206.817824737161
4447,Sonoma County,1.68290475288167,Rooftop,Urban,Rooftop - Urban,1.50121419114613,25th to 50th,Lakeville,304694,1.50121419114613,0 to 25th,Lakeville,304694,1.50121419114613,0 to 25th,Lakeville,304694,Within,6810.50145578384,336.346362687988
4448,Sonoma County,0.962810833007059,Parking,Urban,Parking - Urban,1.48282056520758,25th to 50th,Lakeville,304694,1.48282056520758,0 to 25th,Lakeville,304694,1.48282056520758,0 to 25th,Lakeville,304694,Within,3896.37244796753,238.031635970429
